Time[s],Item,Data,Remark
2.7996572000,Header,0x0921,DataObject:0 Source DFP GoodCRC
2.7997210000,CRC32,0xB49ABFB8
2.7998486000,EOP,
2.8054035000,Preamble
2.8056079000,SOP,,
2.8056717000,Header,0x1DAC,DataObject:1 Source V3 DFP Revision
2.8057355000,PayLoad[0],0x31180000,
2.8058631000,CRC32,0x94A9BB66
2.8059908000,EOP,
2.8060501000,Preamble
2.8062642000,SOP,,
2.8063310000,Header,0x0C41,DataObject:0 Sink UFP GoodCRC
2.8063977000,CRC32,0xA10D2090
2.8065314000,EOP,
2.8107166000,Preamble
2.8109305000,SOP,,
2.8109974000,Header,0x0A97,DataObject:0 Sink V3 UFP Get_Source_Info
2.8110642000,CRC32,0x9F0CE73C
2.8111978000,EOP,
2.8113422000,Preamble
2.8115464000,SOP,,
2.8116102000,Header,0x0B21,DataObject:0 Source DFP GoodCRC
2.8116740000,CRC32,0x5A94DE94
2.8118016000,EOP,
2.8169479000,Preamble
2.8171524000,SOP,,
2.8172162000,Header,0x0FB0,DataObject:0 Source V3 DFP Not_Supported
2.8172800000,CRC32,0x35A3A1D6
2.8174077000,EOP,
2.8174794000,Preamble
2.8176934000,SOP,,
2.8177602000,Header,0x0E41,DataObject:0 Sink UFP GoodCRC
2.8178270000,CRC32,0x4F0341BC
2.8179606000,EOP,
2.8221244000,Preamble
2.8223384000,SOP,,
2.8224052000,Header,0x1C8F,DataObject:1 Sink V3 UFP Vendor_Defined
2.8224720000,PayLoad[0],0xFF00A001,
2.8226057000,CRC32,0xB7F2A8A5
2.8227393000,EOP,
2.8228771000,Preamble
2.8230814000,SOP,,
2.8231452000,Header,0x0D21,DataObject:0 Source DFP GoodCRC
2.8232090000,CRC32,0xB3F77BA1
2.8233366000,EOP,
2.8285511000,Preamble
2.8287554000,SOP,,
2.8288192000,Header,0x01B0,DataObject:0 Source V3 DFP Not_Supported
2.8288830000,CRC32,0xD21B8CD1
2.8290106000,EOP,
2.8290766000,Preamble
2.8292905000,SOP,,
2.8293573000,Header,0x0041,DataObject:0 Sink UFP GoodCRC
2.8294242000,CRC32,0xA8BB6CBB
2.8295578000,EOP,
2.8337229000,Preamble
2.8339369000,SOP,,
2.8340037000,Header,0x0E92,DataObject:0 Sink V3 UFP Get_Status
2.8340706000,CRC32,0xE516D760
2.8342042000,EOP,
2.8343404000,Preamble
2.8345447000,SOP,,
2.8346085000,Header,0x0F21,DataObject:0 Source DFP GoodCRC
2.8346723000,CRC32,0x5DF91A8D
2.8348000000,EOP,
2.8396110000,Preamble
2.8398154000,SOP,,
2.8398792000,Header,0xB3A2,Extened DataObject:3 Source V3 DFP Status
2.8399431000,Extended Header,0x8007,Chunked: 1 Chunk Number: 0 Request Chunk: 0 Data Size: 7
2.8400069000,PayLoad[0],0x00,Internal_Temp
2.8400388000,PayLoad[1],0x02,Present_Input
2.8400707000,PayLoad[2],0x00,Preasent_Battery_Input
2.8401026000,PayLoad[3],0x00,Event_Flags
2.8401346000,PayLoad[4],0x00,Temperature_Status
2.8401665000,PayLoad[5],0x00,Power Status
2.8401984000,PayLoad[6],0x00,Power State Change
2.8402303000,Padding[0],0x00,
2.8402622000,Padding[1],0x00,
2.8402942000,Padding[2],0x00,
2.8403261000,CRC32,0x49947A30
2.8404537000,EOP,
2.8405163000,Preamble
2.8407304000,SOP,,
2.8407972000,Header,0x0241,DataObject:0 Sink UFP GoodCRC
2.8408641000,CRC32,0x46B50D97
2.8409977000,EOP,
2.8452002000,Preamble
2.8454142000,SOP,,
2.8454810000,Header,0x9086,Extened DataObject:1 Sink V3 UFP Get_Manufacturer_Info
2.8455479000,Extended Header,0x8002,Chunked: 1 Chunk Number: 0 Request Chunk: 0 Data Size: 2
2.8456147000,PayLoad[0],0x00,Manufacturer_Info_Target
2.8456481000,PayLoad[1],0x00,Manufacturer_Info_Ref
2.8456815000,CRC32,0xE311A27D
2.8458151000,EOP,
2.8459526000,Preamble
2.8461569000,SOP,,
2.8462207000,Header,0x0121,DataObject:0 Source DFP GoodCRC
2.8462845000,CRC32,0xBA41378A
2.8464122000,EOP,
2.8518039000,Preamble
2.8520082000,SOP,,
2.8520720000,Header,0x05B0,DataObject:0 Source V3 DFP Not_Supported
2.8521358000,CRC32,0xD57648C8
2.8522634000,EOP,
2.8523260000,Preamble
2.8525401000,SOP,,
2.8526069000,Header,0x0441,DataObject:0 Sink UFP GoodCRC
2.8526738000,CRC32,0xAFD6A8A2
2.8528074000,EOP,
2.9117777000,Preamble
2.9119917000,SOP,,
2.9120585000,Header,0x1282,DataObject:1 Sink V3 UFP Request
2.9121254000,PayLoad[0],0x4383A4E9,PD0#4 I:2.33A Imax:2.33A
2.9122590000,CRC32,0x72E7F03E
2.9123927000,EOP,
2.9125289000,Preamble
2.9127333000,SOP,,
2.9127972000,Header,0x0321,DataObject:0 Source DFP GoodCRC
2.9128610000,CRC32,0x544F56A6
2.9129887000,EOP,
2.9196490000,Preamble
2.9198534000,SOP,,
2.9199173000,Header,0x07A3,DataObject:0 Source V3 DFP Accept
2.9199811000,CRC32,0x5A976876
2.9201087000,EOP,
2.9201804000,Preamble
2.9203943000,SOP,,
2.9204612000,Header,0x0641,DataObject:0 Sink UFP GoodCRC
2.9205279000,CRC32,0x41D8C98E
2.9206617000,EOP,
3.1227853000,Preamble
3.1229898000,SOP,,
3.1230537000,Header,0x09A6,DataObject:0 Source V3 DFP PS_RDY
3.1231175000,CRC32,0xC058B134
3.1232453000,EOP,
3.1233046000,Preamble
3.1235187000,SOP,,
3.1235855000,Header,0x0841,DataObject:0 Sink UFP GoodCRC
3.1236524000,CRC32,0xA660E489
3.1237859000,EOP,
